date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:34:16	71234/71234	---M-Z	200	added ('OK')	text/html	etag:W/%229a36c496021c625a50315b1cb9dcc7db--gzip%22	https://recroom.com/ship-notes/2022/10/17/rec-room-patch-the-off-the-old-block-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/10/17/rec-room-patch-the-off-the-old-block-edition.html	(from https://recroom.com/ship-notes?offset=1676433600802)
23:34:17	76695/76695	---M-Z	200	added ('OK')	text/html	etag:W/%229d97966b009826817916026ba0f9a15b--gzip%22	https://recroom.com/ship-notes/2022/10/11/rec-room-update-the-off-the-old-block-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/10/11/rec-room-update-the-off-the-old-block-edition.html	(from https://recroom.com/ship-notes?offset=1676433600802)
23:34:17	72427/72427	---M-Z	200	added ('OK')	text/html	etag:W/%221b06a49e454be5712a779e9fe49c87ee--gzip%22	https://recroom.com/ship-notes/2022/9/21/rec-room-patch-the-showdown-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/9/21/rec-room-patch-the-showdown-edition.html	(from https://recroom.com/ship-notes?offset=1676433600802)
23:34:18	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/inkinc)	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/inkinc).185.delayed	(from https://recroom.com/ship-notes?offset=1676433600802)
23:34:18	74507/74507	---M-Z	200	added ('OK')	text/html	etag:W/%2208e0a2a86c60a8085c58840a812d0e3c--gzip%22	https://recroom.com/ship-notes/2022/9/15/rec-room-patch-the-showdown-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/9/15/rec-room-patch-the-showdown-edition.html	(from https://recroom.com/ship-notes?offset=1676433600802)
23:34:19	74478/74478	---M-Z	200	added ('OK')	text/html	etag:W/%228834ee1a4b2f0895ffcb16edf33b5579--gzip%22	https://recroom.com/ship-notes/2022/8/25/rec-room-update-the-showdown-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/8/25/rec-room-update-the-showdown-edition.html	(from https://recroom.com/ship-notes?offset=1676433600802)
23:34:19	70612/70612	---M-Z	200	added ('OK')	text/html	etag:W/%2253a98ccf628a4e8d547fc0a13d52da49--gzip%22	https://recroom.com/ship-notes/2022/8/15/rec-room-patch-the-in-control-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/8/15/rec-room-patch-the-in-control-edition.html	(from https://recroom.com/ship-notes?offset=1676433600802)
23:34:20	74130/74130	---M-Z	200	added ('OK')	text/html	etag:W/%223885d6b017f87a30fcf9b6e6db628639--gzip%22	https://recroom.com/ship-notes/2022/8/8/rec-room-patch-the-in-control-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/8/8/rec-room-patch-the-in-control-edition.html	(from https://recroom.com/ship-notes?offset=1676433600802)
23:34:20	72783/72783	---M-Z	200	added ('OK')	text/html	etag:W/%22c86cc8541467f4ad5d7aa7adb26ebca1--gzip%22	https://recroom.com/ship-notes/2022/7/18/rec-room-patch-the-in-control-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/7/18/rec-room-patch-the-in-control-edition.html	(from https://recroom.com/ship-notes?offset=1676433600802)
23:34:21	71112/71112	---M-Z	200	added ('OK')	text/html	etag:W/%22c730ad1b7e5d755a78e6a3ff83835d45%22	https://recroom.com/ship-notes/2022/7/12/rec-room-patch-the-in-control-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/7/12/rec-room-patch-the-in-control-edition.html	(from https://recroom.com/ship-notes?offset=1676433600802)
23:34:21	80786/80786	---M-Z	200	added ('OK')	text/html	etag:W/%228697e46519a1435943abc859c0ba636a--gzip%22	https://recroom.com/ship-notes/2022/7/6/rec-room-update-the-in-control-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/7/6/rec-room-update-the-in-control-edition.html	(from https://recroom.com/ship-notes?offset=1676433600802)
23:34:22	70453/70453	---M-Z	200	added ('OK')	text/html	etag:W/%22392e269c743af9c58bf8662c54684a53--gzip%22	https://recroom.com/ship-notes/2022/6/22/rec-room-patch-the-custom-shirts-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/6/22/rec-room-patch-the-custom-shirts-edition.html	(from https://recroom.com/ship-notes?offset=1676433600802)
23:34:22	183905/183905	---M-Z	200	added ('OK')	text/html	etag:W/%2219efdc1d5694460158d1b5528956701b--gzip%22	https://recroom.com/ship-notes?offset=1675828800830&reversePaginate=true	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notesc84a.html	(from https://recroom.com/ship-notes?offset=1676433600802)
23:34:23	188255/188255	---M-Z	200	added ('OK')	text/html	etag:W/%22cd02376922792981eaafbffc3acdc67a--gzip%22	https://recroom.com/ship-notes?offset=1655953800372	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes991b.html	(from https://recroom.com/ship-notes?offset=1676433600802)
23:34:24	184090/184090	---M-Z	200	added ('OK')	text/html	etag:W/%22ad184989bada50e8ea6d68d914b8489b--gzip%22	https://recroom.com/ship-notes?offset=1675828800830&reversePaginate=true&author=5fa9ba4e116faf366c11897f	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes47c6.html	(from https://recroom.com/ship-notes?offset=1676433600802&author=5fa9ba4e116faf366c11897f)
23:34:25	188440/188440	---M-Z	200	added ('OK')	text/html	etag:W/%225e612350f60657a26aadfa9d3ae050de--gzip%22	https://recroom.com/ship-notes?offset=1655953800372&author=5fa9ba4e116faf366c11897f	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes9fd9.html	(from https://recroom.com/ship-notes?offset=1676433600802&author=5fa9ba4e116faf366c11897f)
23:34:25	74394/74394	---M-Z	200	added ('OK')	text/html	etag:W/%22b0d594b7af45e70fbc827053aab46bcb--gzip%22	https://recroom.com/ship-notes/2022/6/14/rec-room-update-the-custom-shirts-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/6/14/rec-room-update-the-custom-shirts-edition.html	(from https://recroom.com/ship-notes/2022/6/22/rec-room-patch-the-custom-shirts-edition)
23:34:26	71404/71404	---M-Z	200	added ('OK')	text/html	etag:W/%22335c9ee062da65da6ff7576215065174--gzip%22	https://recroom.com/ship-notes/2022/6/7/rec-room-patch-the-hungry-try-the-feed-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/6/7/rec-room-patch-the-hungry-try-the-feed-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:26	70996/70996	---M-Z	200	added ('OK')	text/html	etag:W/%22a25590e662c01e42e190c5a16cf0ce24--gzip%22	https://recroom.com/ship-notes/2022/5/31/rec-room-update-the-hungry-try-the-feed-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/5/31/rec-room-update-the-hungry-try-the-feed-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:27	73185/73185	---M-Z	200	added ('OK')	text/html	etag:W/%221ee789c4a4efe675bc44672c340a18c5--gzip%22	https://recroom.com/ship-notes/2022/5/26/rec-room-patch-the-under-construction-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/5/26/rec-room-patch-the-under-construction-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:27	70588/70588	---M-Z	200	added ('OK')	text/html	etag:W/%228e2a406b762180e8810e69aac73bd9a7--gzip%22	https://recroom.com/ship-notes/2022/5/18/rec-room-patch-the-under-construction-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/5/18/rec-room-patch-the-under-construction-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:28	77146/77146	---M-Z	200	added ('OK')	text/html	etag:W/%22dc1ca04601edc54b45b9379ec91a0468--gzip%22	https://recroom.com/ship-notes/2022/5/11/rec-room-update-the-under-construction-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/5/11/rec-room-update-the-under-construction-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:28	71273/71273	---M-Z	200	added ('OK')	text/html	etag:W/%222d166028b2d33948a07051987f053947--gzip%22	https://recroom.com/ship-notes/2022/4/27/rec-room-update-the-prom-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/4/27/rec-room-update-the-prom-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:29	71816/71816	---M-Z	200	added ('OK')	text/html	etag:W/%22b441e3755106683b10d3b58441e9dbd9--gzip%22	https://recroom.com/ship-notes/2022/4/20/rec-room-patch-the-say-cheese-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/4/20/rec-room-patch-the-say-cheese-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:29	74340/74340	---M-Z	200	added ('OK')	text/html	etag:W/%22a74122f1bab2c8ad1b812dfc36f94dcc--gzip%22	https://recroom.com/ship-notes/2022/4/7/rec-room-patch-the-say-cheese-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/4/7/rec-room-patch-the-say-cheese-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:30	72792/72792	---M-Z	200	added ('OK')	text/html	etag:W/%2232965426b0be9b375b9160f52d60ffbb--gzip%22	https://recroom.com/ship-notes/2022/3/29/rec-room-update-the-new-big-shot-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/3/29/rec-room-update-the-new-big-shot-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:30	72230/72230	---M-Z	200	added ('OK')	text/html	etag:W/%228adaf7a0a88872c3019122a0a577dfc5--gzip%22	https://recroom.com/ship-notes/2022/3/22/rec-room-patch-the-new-profile-who-dis-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/3/22/rec-room-patch-the-new-profile-who-dis-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:31	74504/74504	---M-Z	200	added ('OK')	text/html	etag:W/%2279f340301171aeba38b047db0c41a4de--gzip%22	https://recroom.com/ship-notes/2022/3/15/rec-room-patch-the-new-profile-who-dis-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/3/15/rec-room-patch-the-new-profile-who-dis-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:31	73851/73851	---M-Z	200	added ('OK')	text/html	etag:W/%22436881d5fe602cffb38a4a91b46dfb41--gzip%22	https://recroom.com/ship-notes/2022/3/8/rec-room-update-the-new-profile-who-dis-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/3/8/rec-room-update-the-new-profile-who-dis-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:32	70162/70162	---M-Z	200	added ('OK')	text/html	etag:W/%220d355b88c61ac145106250cfdb0e0442--gzip%22	https://recroom.com/ship-notes/2022/3/1/rec-room-patch-the-maker-pen-makeover-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/3/1/rec-room-patch-the-maker-pen-makeover-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:32	72907/72907	---M-Z	200	added ('OK')	text/html	etag:W/%222dff3f3be106dd6101df47200ad85a32--gzip%22	https://recroom.com/ship-notes/2022/2/24/rec-room-update-the-maker-pen-makeover-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/2/24/rec-room-update-the-maker-pen-makeover-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:33	74584/74584	---M-Z	200	added ('OK')	text/html	etag:W/%2248024f63e4f1e076991fcb0f7c3838dc--gzip%22	https://recroom.com/ship-notes/2022/2/15/rec-room-update-the-wheres-my-cape-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/2/15/rec-room-update-the-wheres-my-cape-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:33	70673/70673	---M-Z	200	added ('OK')	text/html	etag:W/%22e8bc6038799dbba5355b57bb49e2ee0c--gzip%22	https://recroom.com/ship-notes/2022/2/8/rec-room-patch-the-winter-wonderland-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/2/8/rec-room-patch-the-winter-wonderland-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:34	71100/71100	---M-Z	200	added ('OK')	text/html	etag:W/%225c185632a0f84ae95730ef2e50bdfc1a--gzip%22	https://recroom.com/ship-notes/2022/1/27/rec-room-patch-the-winter-wonderland-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/1/27/rec-room-patch-the-winter-wonderland-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:35	73546/73546	---M-Z	200	added ('OK')	text/html	etag:W/%223fdc9e453f275ba9b5fc039fc6166d89--gzip%22	https://recroom.com/ship-notes/2022/1/19/rec-room-patch-the-winter-wonderland-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2022/1/19/rec-room-patch-the-winter-wonderland-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:35	71310/71310	---M-Z	200	added ('OK')	text/html	etag:W/%22e456f7bbcfd3d79fddec7611c0fb1300--gzip%22	https://recroom.com/ship-notes/2021/12/13/rec-room-update-the-winter-wonderland-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/12/13/rec-room-update-the-winter-wonderland-edition.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:36	183905/183905	---M-Z	200	added ('OK')	text/html	etag:W/%22181e23ec78ed23f84a05c7fb038e019c--gzip%22	https://recroom.com/ship-notes?offset=1655262000084&reversePaginate=true	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notesebfe.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:36	198296/198296	---M-Z	200	added ('OK')	text/html	etag:W/%223e35522dec9abf0dd5a3b1643ab2dc4f--gzip%22	https://recroom.com/ship-notes?offset=1639627200019	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notescaae.html	(from https://recroom.com/ship-notes?offset=1655953800372)
23:34:37	184090/184090	---M-Z	200	added ('OK')	text/html	etag:W/%22a6e3cddb589168d9c07b1f9e065208ba--gzip%22	https://recroom.com/ship-notes?offset=1655262000084&reversePaginate=true&author=5fa9ba4e116faf366c11897f	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notesa439.html	(from https://recroom.com/ship-notes?offset=1655953800372&author=5fa9ba4e116faf366c11897f)
23:34:38	198481/198481	---M-Z	200	added ('OK')	text/html	etag:W/%2230209b93d6bb1c858f2c5bec7c6c93bf--gzip%22	https://recroom.com/ship-notes?offset=1639627200019&author=5fa9ba4e116faf366c11897f	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes5cd3.html	(from https://recroom.com/ship-notes?offset=1655953800372&author=5fa9ba4e116faf366c11897f)
23:34:38	74076/74076	---M-Z	200	added ('OK')	text/html	etag:W/%221d2d7ef3ddd80705b4e80fd9eb255d35--gzip%22	https://recroom.com/ship-notes/2021/12/7/rec-room-update-the-winter-wonderland-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/12/7/rec-room-update-the-winter-wonderland-edition.html	(from https://recroom.com/ship-notes/2021/12/13/rec-room-update-the-winter-wonderland-edition)
23:34:39	71800/71800	---M-Z	200	added ('OK')	text/html	etag:W/%22a523f0c145fc0c0f581ef050f8f38199--gzip%22	https://recroom.com/ship-notes/2021/12/2/rec-room-patch-the-rec-rally-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/12/2/rec-room-patch-the-rec-rally-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:39	71192/71192	---M-Z	200	added ('OK')	text/html	etag:W/%22c283f77a5947b50e74ad25a60191b458--gzip%22	https://recroom.com/ship-notes/2021/11/19/rec-room-patch-the-rec-rally-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/11/19/rec-room-patch-the-rec-rally-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:40	76263/76263	---M-Z	200	added ('OK')	text/html	etag:W/%229b0258183124cce112972facd71581c3--gzip%22	https://recroom.com/ship-notes/2021/11/11/rec-room-patch-the-rec-rally-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/11/11/rec-room-patch-the-rec-rally-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:40	72547/72547	---M-Z	200	added ('OK')	text/html	etag:W/%22b84fbdab046f81aca396ccd333c1a5d2%22	https://recroom.com/ship-notes/2021/10/25/rec-room-patch-the-rec-rally-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/10/25/rec-room-patch-the-rec-rally-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:41	72167/72167	---M-Z	200	added ('OK')	text/html	etag:W/%226c346dcc8f45b70f07b18194daa745e0--gzip%22	https://recroom.com/ship-notes/2021/10/12/rec-room-patch-the-rec-rally-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/10/12/rec-room-patch-the-rec-rally-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:41	70415/70415	---M-Z	200	added ('OK')	text/html	etag:W/%227265884aa055e04fcf265452d53df104--gzip%22	https://recroom.com/ship-notes/2021/10/5/rec-room-patch-the-rec-rally-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/10/5/rec-room-patch-the-rec-rally-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:42	76579/76579	---M-Z	200	added ('OK')	text/html	etag:W/%22b34312bf0cb07a4495b52c584bb15afb--gzip%22	https://recroom.com/ship-notes/2021/9/28/rec-room-update-the-rec-rally-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/9/28/rec-room-update-the-rec-rally-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:42	71221/71221	---M-Z	200	added ('OK')	text/html	etag:W/%2285c6d5904ce725e380ff54d66c9e50bf--gzip%22	https://recroom.com/ship-notes/2021/9/14/rec-room-patch-the-bento-box-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/9/14/rec-room-patch-the-bento-box-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:43	70923/70923	---M-Z	200	added ('OK')	text/html	etag:W/%226d21f08367bab1b21534e3e51acc332a%22	https://recroom.com/ship-notes/2021/9/7/rec-room-patch-the-bento-box-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/9/7/rec-room-patch-the-bento-box-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:44	72215/72215	---M-Z	200	added ('OK')	text/html	etag:W/%223052831a00e53bf88f362a86cf5d616b--gzip%22	https://recroom.com/ship-notes/2021/8/31/rec-room-patch-the-bento-box-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/8/31/rec-room-patch-the-bento-box-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:44	72259/72259	---M-Z	200	added ('OK')	text/html	etag:W/%22f58af7026c75ec006984c69c4bea5cc1--gzip%22	https://recroom.com/ship-notes/2021/8/24/rec-room-patch-the-bento-box-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/8/24/rec-room-patch-the-bento-box-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:45	74688/74688	---M-Z	200	added ('OK')	text/html	etag:W/%228abe6e72e4990ee1bdd6a1dba0c334a4--gzip%22	https://recroom.com/ship-notes/2021/8/18/rec-room-update-the-bento-box-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/8/18/rec-room-update-the-bento-box-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:45	73472/73472	---M-Z	200	added ('OK')	text/html	etag:W/%229546e8adb470056c61d5e32104738c6e%22	https://recroom.com/ship-notes/2021/8/10/rec-room-update-the-take-me-home-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/8/10/rec-room-update-the-take-me-home-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:46	76017/76017	---M-Z	200	added ('OK')	text/html	etag:W/%22a574d4d399c42675ed5e775c49c55a96--gzip%22	https://recroom.com/ship-notes/2021/8/4/rec-room-update-the-electric-sheep-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/8/4/rec-room-update-the-electric-sheep-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:46	74625/74625	---M-Z	200	added ('OK')	text/html	etag:W/%22258447b4181b2c406f7132a23b1858d1--gzip%22	https://recroom.com/ship-notes/2021/7/27/rec-room-patch-the-the-dye-is-cast-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/7/27/rec-room-patch-the-the-dye-is-cast-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:47	73977/73977	---M-Z	200	added ('OK')	text/html	etag:W/%22d258bcef510e2ddef10a6bf8f5627ac9--gzip%22	https://recroom.com/ship-notes/2021/7/20/rec-room-update-the-the-dye-is-cast-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/7/20/rec-room-update-the-the-dye-is-cast-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:47	80441/80441	---M-Z	200	added ('OK')	text/html	etag:W/%22bc14815436ac069f06742fb6bfd469d2--gzip%22	https://recroom.com/ship-notes/2021/7/1/rec-room-update-the-cosplay-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/7/1/rec-room-update-the-cosplay-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:48	71807/71807	---M-Z	200	added ('OK')	text/html	etag:W/%228f66030e732880341a0d760a2f5c4b73%22	https://recroom.com/ship-notes/2021/7/8/rec-room-patch-the-take-a-seat-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/7/8/rec-room-patch-the-take-a-seat-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:48	73265/73265	---M-Z	200	added ('OK')	text/html	etag:W/%22bad0267c62a00da0f557c604c54d8d28--gzip%22	https://recroom.com/ship-notes/2021/6/30/rec-room-patch-the-take-a-seat-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/6/30/rec-room-patch-the-take-a-seat-edition.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:49	183905/183905	---M-Z	200	added ('OK')	text/html	etag:W/%2286c057ad2c4da0504e50f7798103aa4b--gzip%22	https://recroom.com/ship-notes?offset=1638938119081&reversePaginate=true	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes9c91.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:50	221807/221807	---M-Z	200	added ('OK')	text/html	etag:W/%22e5b5fa1555d0cd706d07193ffd9f2c4d--gzip%22	https://recroom.com/ship-notes?offset=1625108400843	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notesaee6.html	(from https://recroom.com/ship-notes?offset=1639627200019)
23:34:50	184090/184090	---M-Z	200	added ('OK')	text/html	etag:W/%223b51e7bdd24a2fe2a9544016ace791b5--gzip%22	https://recroom.com/ship-notes?offset=1638938119081&reversePaginate=true&author=5fa9ba4e116faf366c11897f	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notesf484.html	(from https://recroom.com/ship-notes?offset=1639627200019&author=5fa9ba4e116faf366c11897f)
23:34:51	221992/221992	---M-Z	200	added ('OK')	text/html	etag:W/%22f24396a609bc813fe981be78e2742a45--gzip%22	https://recroom.com/ship-notes?offset=1625108400843&author=5fa9ba4e116faf366c11897f	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notesf19b.html	(from https://recroom.com/ship-notes?offset=1639627200019&author=5fa9ba4e116faf366c11897f)
23:34:52	79720/79720	---M-Z	200	added ('OK')	text/html	etag:W/%22aa387a9f6796feabd4bd9a9396183758--gzip%22	https://recroom.com/ship-notes/2021/6/24/rec-room-patch-the-take-a-seat-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/6/24/rec-room-patch-the-take-a-seat-edition.html	(from https://recroom.com/ship-notes/2021/6/30/rec-room-patch-the-take-a-seat-edition)
23:34:52	73305/73305	---M-Z	200	added ('OK')	text/html	etag:W/%2206d2bfcc73b95011dc1b2b4da886698b%22	https://recroom.com/ship-notes/2021/6/14/rec-room-patch-the-take-a-seat-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/6/14/rec-room-patch-the-take-a-seat-edition.html	(from https://recroom.com/ship-notes?offset=1625108400843)
23:34:53	76762/76762	---M-Z	200	added ('OK')	text/html	etag:W/%223ea38f3558b4873573728dcced3aa337%22	https://recroom.com/ship-notes/2021/6/7/rec-room-update-the-take-a-seat-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/6/7/rec-room-update-the-take-a-seat-edition.html	(from https://recroom.com/ship-notes?offset=1625108400843)
23:34:53	76243/76243	---M-Z	200	added ('OK')	text/html	etag:W/%228845398e61b9d5a6dbc9f7d7f9eb5750--gzip%22	https://recroom.com/ship-notes/2021/6/1/rec-room-patch-the-circuits-v2-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/6/1/rec-room-patch-the-circuits-v2-edition.html	(from https://recroom.com/ship-notes?offset=1625108400843)
23:34:54	62609/62609	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2214c97b3c32965a164620f2791a33fa6d%22	https://recroom.com/inventions	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/inventions.1c6.delayed	(from https://recroom.com/ship-notes?offset=1625108400843)
23:34:54	78055/78055	---M-Z	200	added ('OK')	text/html	etag:W/%22e882df57b481e4010079815e11a12f9b--gzip%22	https://recroom.com/ship-notes/2021/5/23/rec-room-patch-the-circuits-v2-edition	C:/Users/Sewn/Desktop/ensonsewn/sewnenson/recroom.com/ship-notes/2021/5/23/rec-room-patch-the-circuits-v2-edition.html	(from https://recroom.com/ship-notes?offset=1625108400843)
